track_a_file_path,track_b_file_path,label,label_created_at,label_updated_at,a_title,a_artist,a_duration_sec,a_bpm,a_estimated_key,a_energy_score,a_loudness_db_mean,a_spectral_centroid_mean_hz,a_zero_crossing_rate_mean,b_title,b_artist,b_duration_sec,b_bpm,b_estimated_key,b_energy_score,b_loudness_db_mean,b_spectral_centroid_mean_hz,b_zero_crossing_rate_mean,bpm_diff,energy_diff,loudness_diff,spectral_centroid_diff,zero_crossing_rate_diff,duration_diff,same_artist,key_match,harmonic_compatibility
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M5000035mCUp15lLwc.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003QzEkO3OopD6 (1).mp3,0,2026-03-30 21:52:37,2026-03-30 21:52:37,M5000035mCUp15lLwc,,200.26666666666668,103.359375,F# minor,0.37321155651142207,-14.59343147277832,2844.672541614706,0.1293329936594203,M500003QzEkO3OopD6 (1),,174.65333333333334,103.359375,D minor,0.6550434867616586,-14.621053695678711,2851.1162252031113,0.09703788158900559,0.0,0.2818319302502365,0.027622222900390625,6.4436835884052925,0.03229511207041472,25.613333333333344,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M5000029p51A2JzkdP.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500001MSb8t2GRVJ6.mp3,0,2026-03-30 21:53:27,2026-03-30 21:53:27,M5000029p51A2JzkdP,,123.51750566893423,129.19921875,D# minor,0.49757641189298785,-14.189303398132324,2473.839750137953,0.09442992246240602,M500001MSb8t2GRVJ6,,151.37333333333333,135.99917763157896,A# major,0.2751456725940005,-14.30576229095459,3274.767769827592,0.12385141571606595,6.799958881578959,0.22243073929898732,0.11645889282226562,800.9280196896389,0.029421493253659933,27.8558276643991,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003QzEkO3OopD6.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500001BtLdo1QpGus.mp3,0,2026-03-30 21:53:52,2026-03-30 21:53:52,M500003QzEkO3OopD6,,174.65333333333334,103.359375,D minor,0.6550434867616586,-14.621053695678711,2851.1162252031113,0.09703788158900559,M500001BtLdo1QpGus,,168.3585941043084,103.359375,B minor,0.03131860608025824,-17.786645889282227,2341.7981319387745,0.09922668263429182,0.0,0.6237248806814003,3.1655921936035156,509.31809326433677,0.002188801045286237,6.294739229024941,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500001QbBsx3RtvmK.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500001UgGQQ2c3oRI.mp3,1,2026-03-30 21:54:21,2026-03-30 21:54:21,M500001QbBsx3RtvmK,,186.96444444444444,89.10290948275862,E minor,0.0,-17.850963592529297,2870.1484192761154,0.13090406740949453,M500001UgGQQ2c3oRI,,196.46666666666667,92.28515625,A major,0.7591073973347209,-11.309370040893555,2397.062153328514,0.10231840692212243,3.182246767241381,0.7591073973347209,6.541593551635742,473.08626594760153,0.0285856604873721,9.50222222222223,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003nqPpO3WyN8a.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500001xDjQ02pHpaZ.mp3,1,2026-03-30 21:54:54,2026-03-30 21:54:54,M500003nqPpO3WyN8a,,188.17986394557823,129.19921875,E minor,0.36847264535518864,-13.940776824951172,2483.994281903856,0.10168088034006786,M500001xDjQ02pHpaZ,,181.26367346938775,129.19921875,D# minor,0.26450765129463105,-15.658333778381348,2539.3746437092773,0.10732824658559625,0.0,0.10396499406055759,1.7175569534301758,55.38036180542122,0.00564736624552839,6.916190476190479,1,0,1
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500002LJt0G0h10Ur.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500000XNcaR17vzPm.mp3,1,2026-03-30 21:55:42,2026-03-30 21:55:42,M500002LJt0G0h10Ur,,177.72829931972788,135.99917763157896,D minor,0.31483051443531135,-13.327862739562988,3088.176490421088,0.14731084922028087,M500000XNcaR17vzPm,,209.35532879818595,135.99917763157896,E minor,0.1482654352940883,-15.134209632873535,3396.0563232015174,0.17072515370272817,0.0,0.16656507914122304,1.8063468933105469,307.8798327804293,0.0234143044824473,31.62702947845807,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M50000062Vmi0UehYH.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500002w7LQr0G7omK.mp3,1,2026-03-30 21:56:22,2026-03-30 21:56:22,M50000062Vmi0UehYH,,219.02666666666667,123.046875,A# minor,0.42153391999461526,-13.723164558410645,3383.8088320399784,0.1576702757274992,M500002w7LQr0G7omK,,191.14204081632653,123.046875,E minor,0.41577503803077254,-13.1145601272583,2956.384890818473,0.1278212003272291,0.0,0.005758881963842721,0.6086044311523438,427.4239412215052,0.029849075400270098,27.884625850340143,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500001csJiG4feJBo.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500001QbBsx3RtvmK.mp3,1,2026-03-30 21:57:24,2026-03-30 21:57:24,M500001csJiG4feJBo,,209.01333333333332,89.10290948275862,B minor,0.3405034004665725,-14.469589233398438,2859.4436666196343,0.1471307157437236,M500001QbBsx3RtvmK,,186.96444444444444,89.10290948275862,E minor,0.0,-17.850963592529297,2870.1484192761154,0.13090406740949453,0.0,0.3405034004665725,3.3813743591308594,10.704752656481105,0.01622664833422907,22.048888888888882,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003QzEkO3OopD6.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M5000035mCUp15lLwc.mp3,0,2026-03-30 21:58:35,2026-03-30 21:58:35,M500003QzEkO3OopD6,,174.65333333333334,103.359375,D minor,0.6550434867616586,-14.621053695678711,2851.1162252031113,0.09703788158900559,M5000035mCUp15lLwc,,200.26666666666668,103.359375,F# minor,0.37321155651142207,-14.59343147277832,2844.672541614706,0.1293329936594203,0.0,0.2818319302502365,0.027622222900390625,6.4436835884052925,0.03229511207041472,25.613333333333344,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500001MSb8t2GRVJ6.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500000tTMdz3waUlb.mp3,1,2026-03-30 21:59:00,2026-03-30 21:59:00,M500001MSb8t2GRVJ6,,151.37333333333333,135.99917763157896,A# major,0.2751456725940005,-14.30576229095459,3274.767769827592,0.12385141571606595,M500000tTMdz3waUlb,,220.177641723356,135.99917763157896,C minor,0.4139058631761157,-12.907140731811523,2655.6144510741983,0.11067723780383318,0.0,0.1387601905821152,1.3986215591430664,619.1533187533937,0.01317417791223277,68.80430839002267,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M5000035mCUp15lLwc.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500002jHxsR0ur9V5.mp3,1,2026-03-30 21:59:04,2026-03-30 21:59:04,M5000035mCUp15lLwc,,200.26666666666668,103.359375,F# minor,0.37321155651142207,-14.59343147277832,2844.672541614706,0.1293329936594203,M500002jHxsR0ur9V5,,194.09333333333333,103.359375,C minor,0.5388237963035674,-11.984136581420898,2987.800466552199,0.1319096557602584,0.0,0.1656122397921453,2.609294891357422,143.12792493749293,0.002576662100838095,6.173333333333346,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500001xDjQ02pHpaZ.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003oT81c0ew4fS.mp3,1,2026-03-30 22:11:54,2026-03-30 22:11:54,M500001xDjQ02pHpaZ,,181.26367346938775,129.19921875,D# minor,0.26450765129463105,-15.658333778381348,2539.3746437092773,0.10732824658559625,M500003oT81c0ew4fS,,178.88,117.45383522727273,C# minor,0.6393033855801271,-12.442601203918457,2618.9981021688427,0.10128495799665758,11.745383522727266,0.37479573428549606,3.2157325744628906,79.62345845956543,0.0060432885889386695,2.383673469387759,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003Yqypq3u8QJI.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500001BtLdo1QpGus.mp3,1,2026-03-30 22:12:34,2026-03-30 22:12:34,M500003Yqypq3u8QJI,,170.35659863945577,135.99917763157896,D minor,0.2648275496109492,-15.813268661499023,3042.3400077437877,0.13548450384182908,M500001BtLdo1QpGus,,168.3585941043084,103.359375,B minor,0.03131860608025824,-17.786645889282227,2341.7981319387745,0.09922668263429182,32.63980263157896,0.23350894353069093,1.9733772277832031,700.5418758050132,0.03625782120753726,1.9980045351473734,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500002w7LQr0G7omK.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003nqPpO3WyN8a.mp3,1,2026-03-30 22:12:40,2026-03-30 22:12:40,M500002w7LQr0G7omK,,191.14204081632653,123.046875,E minor,0.41577503803077254,-13.1145601272583,2956.384890818473,0.1278212003272291,M500003nqPpO3WyN8a,,188.17986394557823,129.19921875,E minor,0.36847264535518864,-13.940776824951172,2483.994281903856,0.10168088034006786,6.15234375,0.04730239267558389,0.8262166976928711,472.39060891461713,0.026140319987161237,2.9621768707482943,1,1,1
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500004RIgfg3Ub3Iv.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M5000029p51A2JzkdP.mp3,1,2026-03-30 22:12:45,2026-03-30 22:12:45,M500004RIgfg3Ub3Iv,,214.97333333333333,129.19921875,C# minor,0.7174983577722114,-11.529911994934082,2701.377701557096,0.1283521016713468,M5000029p51A2JzkdP,,123.51750566893423,129.19921875,D# minor,0.49757641189298785,-14.189303398132324,2473.839750137953,0.09442992246240602,0.0,0.21992194587922353,2.659391403198242,227.5379514191427,0.03392217920894079,91.4558276643991,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003QzEkO3OopD6.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500002jHxsR0ur9V5.mp3,1,2026-03-30 22:12:48,2026-03-30 22:12:48,M500003QzEkO3OopD6,,174.65333333333334,103.359375,D minor,0.6550434867616586,-14.621053695678711,2851.1162252031113,0.09703788158900559,M500002jHxsR0ur9V5,,194.09333333333333,103.359375,C minor,0.5388237963035674,-11.984136581420898,2987.800466552199,0.1319096557602584,0.0,0.11621969045809122,2.6369171142578125,136.68424134908764,0.03487177417125281,19.439999999999998,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500001xvAl81nGjSR.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500002WKCnX4ctnzh.mp3,0,2026-03-30 22:12:53,2026-03-30 22:12:53,M500001xvAl81nGjSR,,180.1802267573696,117.45383522727273,F# minor,0.04579603041179719,-15.458704948425293,2875.754547892565,0.11812404357280928,M500002WKCnX4ctnzh,,136.94666666666666,112.34714673913044,B minor,0.5869055905547285,-13.303879737854004,2711.435336667401,0.09783275315785012,5.1066884881422965,0.5411095601429313,2.154825210571289,164.31921122516405,0.020291290414959168,43.23356009070295,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500000XNcaR17vzPm.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003QzEkO3OopD6.mp3,1,2026-03-30 22:13:27,2026-03-30 22:13:27,M500000XNcaR17vzPm,,209.35532879818595,135.99917763157896,E minor,0.1482654352940883,-15.134209632873535,3396.0563232015174,0.17072515370272817,M500003QzEkO3OopD6,,174.65333333333334,103.359375,D minor,0.6550434867616586,-14.621053695678711,2851.1162252031113,0.09703788158900559,32.63980263157896,0.5067780514675703,0.5131559371948242,544.9400979984061,0.07368727211372259,34.701995464852615,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500001UVk7D0orL3X.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500000XNcaR17vzPm.mp3,1,2026-03-30 22:14:05,2026-03-30 22:14:05,M500001UVk7D0orL3X,,192.0926984126984,123.046875,A# minor,0.6836940180172287,-11.964777946472168,3107.7910440261867,0.14761604485223015,M500000XNcaR17vzPm,,209.35532879818595,135.99917763157896,E minor,0.1482654352940883,-15.134209632873535,3396.0563232015174,0.17072515370272817,12.95230263157896,0.5354285827231404,3.169431686401367,288.26527917533076,0.023109108850498022,17.26263038548754,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500002jHxsR0ur9V5.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500002WKCnX4ctnzh.mp3,1,2026-03-30 22:14:09,2026-03-30 22:14:09,M500002jHxsR0ur9V5,,194.09333333333333,103.359375,C minor,0.5388237963035674,-11.984136581420898,2987.800466552199,0.1319096557602584,M500002WKCnX4ctnzh,,136.94666666666666,112.34714673913044,B minor,0.5869055905547285,-13.303879737854004,2711.435336667401,0.09783275315785012,8.987771739130437,0.0480817942511611,1.3197431564331055,276.3651298847981,0.03407690260240828,57.146666666666675,1,0,1
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500000OJCl82WTjTk.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003QzEkO3OopD6 (1).mp3,1,2026-03-30 22:14:16,2026-03-30 22:14:16,M500000OJCl82WTjTk,,211.0132426303855,99.38401442307692,F minor,0.4965632076514905,-13.171995162963867,2811.7044244748354,0.12437895653953016,M500003QzEkO3OopD6 (1),,174.65333333333334,103.359375,D minor,0.6550434867616586,-14.621053695678711,2851.1162252031113,0.09703788158900559,3.97536057692308,0.1584802791101681,1.4490585327148438,39.41180072827592,0.02734107495052457,36.359909297052155,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500000tTMdz3waUlb.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500000XNcaR17vzPm.mp3,1,2026-03-30 22:14:54,2026-03-30 22:14:54,M500000tTMdz3waUlb,,220.177641723356,135.99917763157896,C minor,0.4139058631761157,-12.907140731811523,2655.6144510741983,0.11067723780383318,M500000XNcaR17vzPm,,209.35532879818595,135.99917763157896,E minor,0.1482654352940883,-15.134209632873535,3396.0563232015174,0.17072515370272817,0.0,0.2656404278820274,2.2270689010620117,740.4418721273191,0.060047915898894993,10.822312925170053,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500000XNcaR17vzPm.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500000tTMdz3waUlb.mp3,1,2026-03-30 22:15:02,2026-03-30 22:15:02,M500000XNcaR17vzPm,,209.35532879818595,135.99917763157896,E minor,0.1482654352940883,-15.134209632873535,3396.0563232015174,0.17072515370272817,M500000tTMdz3waUlb,,220.177641723356,135.99917763157896,C minor,0.4139058631761157,-12.907140731811523,2655.6144510741983,0.11067723780383318,0.0,0.2656404278820274,2.2270689010620117,740.4418721273191,0.060047915898894993,10.822312925170053,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500002sxSDM0XXw72.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500000tTMdz3waUlb.mp3,1,2026-03-30 22:15:14,2026-03-30 22:15:14,M500002sxSDM0XXw72,,138.21333333333334,112.34714673913044,C minor,0.3697748531966772,-14.307360649108887,3036.2243182908787,0.13238434140349403,M500000tTMdz3waUlb,,220.177641723356,135.99917763157896,C minor,0.4139058631761157,-12.907140731811523,2655.6144510741983,0.11067723780383318,23.652030892448522,0.04413100997943853,1.4002199172973633,380.6098672166804,0.021707103599660854,81.96430839002267,1,1,1
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500002LJt0G0h10Ur.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500000tTMdz3waUlb.mp3,1,2026-03-30 22:15:20,2026-03-30 22:15:20,M500002LJt0G0h10Ur,,177.72829931972788,135.99917763157896,D minor,0.31483051443531135,-13.327862739562988,3088.176490421088,0.14731084922028087,M500000tTMdz3waUlb,,220.177641723356,135.99917763157896,C minor,0.4139058631761157,-12.907140731811523,2655.6144510741983,0.11067723780383318,0.0,0.09907534874080437,0.42072200775146484,432.56203934688983,0.03663361141644769,42.44934240362812,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500002WKCnX4ctnzh.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003QzEkO3OopD6.mp3,1,2026-03-30 22:15:56,2026-03-30 22:15:56,M500002WKCnX4ctnzh,,136.94666666666666,112.34714673913044,B minor,0.5869055905547285,-13.303879737854004,2711.435336667401,0.09783275315785012,M500003QzEkO3OopD6,,174.65333333333334,103.359375,D minor,0.6550434867616586,-14.621053695678711,2851.1162252031113,0.09703788158900559,8.987771739130437,0.06813789620693012,1.317173957824707,139.68088853571044,0.0007948715688445296,37.70666666666668,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003QzEkO3OopD6 (1).mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M50000497PYk3zTDKS.mp3,1,2026-03-30 22:16:31,2026-03-30 22:16:31,M500003QzEkO3OopD6 (1),,174.65333333333334,103.359375,D minor,0.6550434867616586,-14.621053695678711,2851.1162252031113,0.09703788158900559,M50000497PYk3zTDKS,,232.26666666666668,129.19921875,F# minor,0.558559376706666,-14.571459770202637,2725.0874984758425,0.11278203453026592,25.83984375,0.09648411005499258,0.04959392547607422,126.0287267272688,0.01574415294126033,57.613333333333344,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500004RIgfg3Ub3Iv.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003oT81c0ew4fS.mp3,1,2026-03-30 22:16:44,2026-03-30 22:16:44,M500004RIgfg3Ub3Iv,,214.97333333333333,129.19921875,C# minor,0.7174983577722114,-11.529911994934082,2701.377701557096,0.1283521016713468,M500003oT81c0ew4fS,,178.88,117.45383522727273,C# minor,0.6393033855801271,-12.442601203918457,2618.9981021688427,0.10128495799665758,11.745383522727266,0.07819497219208427,0.912689208984375,82.37959938825315,0.027067143674689223,36.093333333333334,1,1,1
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003Yqypq3u8QJI.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M5000009pjYS4CZIjX.mp3,1,2026-03-30 22:17:06,2026-03-30 22:17:06,M500003Yqypq3u8QJI,,170.35659863945577,135.99917763157896,D minor,0.2648275496109492,-15.813268661499023,3042.3400077437877,0.13548450384182908,M5000009pjYS4CZIjX,,240.79310657596372,123.046875,F minor,0.6865537825371667,-11.813648223876953,2942.1317554296497,0.11767545168016584,12.95230263157896,0.4217262329262175,3.9996204376220703,100.20825231413801,0.017809052161663244,70.43650793650795,1,0,0
/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500002jHxsR0ur9V5.mp3,/Users/wangchongjia/Desktop/AI-DJ-Autopilot/Songs/kpop/M500003QzEkO3OopD6 (1).mp3,1,2026-03-30 22:17:23,2026-03-30 22:17:23,M500002jHxsR0ur9V5,,194.09333333333333,103.359375,C minor,0.5388237963035674,-11.984136581420898,2987.800466552199,0.1319096557602584,M500003QzEkO3OopD6 (1),,174.65333333333334,103.359375,D minor,0.6550434867616586,-14.621053695678711,2851.1162252031113,0.09703788158900559,0.0,0.11621969045809122,2.6369171142578125,136.68424134908764,0.03487177417125281,19.439999999999998,1,0,0
